ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,CVEGEO_1
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,15,0.00,3107900010627015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,16,3.00,3107900010627016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,17,1.00,3107900010627017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,18,3.00,3107900010627018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,19,9.00,3107900010627019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,20,0.00,3107900010627020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,21,0.00,3107900010627021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,22,2.00,3107900010627022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,23,0.00,3107900010627023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,24,8.00,3107900010627024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,25,49.00,3107900010627025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,26,1.00,3107900010627026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,27,0.00,3107900010627027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,28,5.00,3107900010627028
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,29,8.00,3107900010627029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,30,21.00,3107900010627030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,31,0.00,3107900010627031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,32,7.00,3107900010627032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,33,0.00,3107900010627033
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,34,0.00,3107900010627034
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,800,0.00,3107900010627800
31,Yucatán,79,Tekax,1,Total AGEB urbana,631,0,18.00,3107900010631000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,1,6.00,3107900010631001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,2,0.00,3107900010631002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,3,12.00,3107900010631003
31,Yucatán,79,Tekax,1,Total AGEB urbana,646,0,120.00,3107900010646000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,1,16.00,3107900010646001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,2,13.00,3107900010646002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,3,40.00,3107900010646003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,4,26.00,3107900010646004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,6,0.00,3107900010646006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,7,17.00,3107900010646007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,8,8.00,3107900010646008
31,Yucatán,79,Tekax,1,Total AGEB urbana,650,0,56.00,3107900010650000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,1,12.00,3107900010650001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,2,23.00,3107900010650002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,3,21.00,3107900010650003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,4,0.00,3107900010650004
31,Yucatán,79,Tekax,1,Total AGEB urbana,067A,0,65.00,310790001067A000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,1,16.00,310790001067A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,2,27.00,310790001067A002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,3,8.00,310790001067A003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,4,14.00,310790001067A004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,5,0.00,310790001067A005
31,Yucatán,79,Tekax,1,Total AGEB urbana,720,0,63.00,3107900010720000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,720,1,63.00,3107900010720001
31,Yucatán,79,Tekax,1,Total AGEB urbana,735,0,35.00,3107900010735000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,1,18.00,3107900010735001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,2,17.00,3107900010735002
31,Yucatán,79,Tekax,1,Total AGEB urbana,074A,0,14.00,310790001074A000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,1,11.00,310790001074A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,2,3.00,310790001074A002
31,Yucatán,79,Tekax,10,Total de la localidad urbana,0,0,3327.00,3107900100000000
31,Yucatán,79,Tekax,10,Total AGEB urbana,684,0,1899.00,3107900100684000
31,Yucatán,79,Tekax,10,Kancab,684,1,58.00,3107900100684001
31,Yucatán,79,Tekax,10,Kancab,684,2,31.00,3107900100684002
31,Yucatán,79,Tekax,10,Kancab,684,3,70.00,3107900100684003
31,Yucatán,79,Tekax,10,Kancab,684,4,54.00,3107900100684004
31,Yucatán,79,Tekax,10,Kancab,684,5,58.00,3107900100684005
31,Yucatán,79,Tekax,10,Kancab,684,6,53.00,3107900100684006
31,Yucatán,79,Tekax,10,Kancab,684,7,74.00,3107900100684007
31,Yucatán,79,Tekax,10,Kancab,684,8,22.00,3107900100684008
31,Yucatán,79,Tekax,10,Kancab,684,9,33.00,3107900100684009
31,Yucatán,79,Tekax,10,Kancab,684,10,61.00,3107900100684010
31,Yucatán,79,Tekax,10,Kancab,684,11,70.00,3107900100684011
31,Yucatán,79,Tekax,10,Kancab,684,12,46.00,3107900100684012
31,Yucatán,79,Tekax,10,Kancab,684,13,73.00,3107900100684013
31,Yucatán,79,Tekax,10,Kancab,684,14,51.00,3107900100684014
31,Yucatán,79,Tekax,10,Kancab,684,15,74.00,3107900100684015
31,Yucatán,79,Tekax,10,Kancab,684,16,38.00,3107900100684016
31,Yucatán,79,Tekax,10,Kancab,684,17,0.00,3107900100684017
31,Yucatán,79,Tekax,10,Kancab,684,18,47.00,3107900100684018
31,Yucatán,79,Tekax,10,Kancab,684,19,38.00,3107900100684019
31,Yucatán,79,Tekax,10,Kancab,684,20,0.00,3107900100684020
31,Yucatán,79,Tekax,10,Kancab,684,21,55.00,3107900100684021
31,Yucatán,79,Tekax,10,Kancab,684,22,111.00,3107900100684022
31,Yucatán,79,Tekax,10,Kancab,684,23,56.00,3107900100684023
31,Yucatán,79,Tekax,10,Kancab,684,24,93.00,3107900100684024
31,Yucatán,79,Tekax,10,Kancab,684,25,94.00,3107900100684025
31,Yucatán,79,Tekax,10,Kancab,684,26,0.00,3107900100684026
31,Yucatán,79,Tekax,10,Kancab,684,27,53.00,3107900100684027
31,Yucatán,79,Tekax,10,Kancab,684,28,52.00,3107900100684028
31,Yucatán,79,Tekax,10,Kancab,684,29,25.00,3107900100684029
31,Yucatán,79,Tekax,10,Kancab,684,30,110.00,3107900100684030
31,Yucatán,79,Tekax,10,Kancab,684,31,30.00,3107900100684031
31,Yucatán,79,Tekax,10,Kancab,684,32,38.00,3107900100684032
31,Yucatán,79,Tekax,10,Kancab,684,33,11.00,3107900100684033
31,Yucatán,79,Tekax,10,Kancab,684,34,37.00,3107900100684034
31,Yucatán,79,Tekax,10,Kancab,684,35,2.00,3107900100684035
31,Yucatán,79,Tekax,10,Kancab,684,36,18.00,3107900100684036
31,Yucatán,79,Tekax,10,Kancab,684,37,62.00,3107900100684037
31,Yucatán,79,Tekax,10,Kancab,684,38,0.00,3107900100684038
31,Yucatán,79,Tekax,10,Kancab,684,39,0.00,3107900100684039
31,Yucatán,79,Tekax,10,Kancab,684,40,36.00,3107900100684040
31,Yucatán,79,Tekax,10,Kancab,684,41,52.00,3107900100684041
31,Yucatán,79,Tekax,10,Kancab,684,42,13.00,3107900100684042
31,Yucatán,79,Tekax,10,Kancab,684,43,0.00,3107900100684043
31,Yucatán,79,Tekax,10,Total AGEB urbana,699,0,1394.00,3107900100699000
31,Yucatán,79,Tekax,10,Kancab,699,1,71.00,3107900100699001
31,Yucatán,79,Tekax,10,Kancab,699,2,49.00,3107900100699002
31,Yucatán,79,Tekax,10,Kancab,699,3,75.00,3107900100699003
31,Yucatán,79,Tekax,10,Kancab,699,4,60.00,3107900100699004
31,Yucatán,79,Tekax,10,Kancab,699,5,81.00,3107900100699005
31,Yucatán,79,Tekax,10,Kancab,699,6,39.00,3107900100699006
31,Yucatán,79,Tekax,10,Kancab,699,7,67.00,3107900100699007
31,Yucatán,79,Tekax,10,Kancab,699,8,40.00,3107900100699008
31,Yucatán,79,Tekax,10,Kancab,699,9,27.00,3107900100699009
31,Yucatán,79,Tekax,10,Kancab,699,10,34.00,3107900100699010
31,Yucatán,79,Tekax,10,Kancab,699,11,79.00,3107900100699011
31,Yucatán,79,Tekax,10,Kancab,699,12,72.00,3107900100699012
31,Yucatán,79,Tekax,10,Kancab,699,13,106.00,3107900100699013
31,Yucatán,79,Tekax,10,Kancab,699,14,45.00,3107900100699014
31,Yucatán,79,Tekax,10,Kancab,699,18,3.00,3107900100699018
31,Yucatán,79,Tekax,10,Kancab,699,20,24.00,3107900100699020
31,Yucatán,79,Tekax,10,Kancab,699,21,43.00,3107900100699021
31,Yucatán,79,Tekax,10,Kancab,699,22,56.00,3107900100699022
31,Yucatán,79,Tekax,10,Kancab,699,23,40.00,3107900100699023
31,Yucatán,79,Tekax,10,Kancab,699,24,41.00,3107900100699024
31,Yucatán,79,Tekax,10,Kancab,699,25,29.00,3107900100699025
31,Yucatán,79,Tekax,10,Kancab,699,30,22.00,3107900100699030
31,Yucatán,79,Tekax,10,Kancab,699,31,14.00,3107900100699031
31,Yucatán,79,Tekax,10,Kancab,699,32,56.00,3107900100699032
31,Yucatán,79,Tekax,10,Kancab,699,33,45.00,3107900100699033
31,Yucatán,79,Tekax,10,Kancab,699,34,36.00,3107900100699034
31,Yucatán,79,Tekax,10,Kancab,699,35,25.00,3107900100699035
31,Yucatán,79,Tekax,10,Kancab,699,36,47.00,3107900100699036
31,Yucatán,79,Tekax,10,Kancab,699,37,16.00,3107900100699037
31,Yucatán,79,Tekax,10,Kancab,699,38,11.00,3107900100699038
31,Yucatán,79,Tekax,10,Kancab,699,39,12.00,3107900100699039
31,Yucatán,79,Tekax,10,Kancab,699,41,24.00,3107900100699041
31,Yucatán,79,Tekax,10,Kancab,699,42,0.00,3107900100699042
31,Yucatán,79,Tekax,10,Kancab,699,800,5.00,3107900100699800
31,Yucatán,79,Tekax,10,Total AGEB urbana,754,0,4.00,3107900100754000
31,Yucatán,79,Tekax,10,Kancab,754,1,4.00,3107900100754001
31,Yucatán,79,Tekax,10,Total AGEB urbana,769,0,30.00,3107900100769000
31,Yucatán,79,Tekax,10,Kancab,769,1,30.00,3107900100769001
